Keyword,Sentence
杠精鬼,杠精鬼，你以为你很厉害吗？
杠精鬼,别跟我这儿装，你就是个杠精鬼！
杠精鬼,我看你就是个杠精鬼，没救了！
杠精鬼,这杠精鬼，真是让人无语！
满嘴跑火车鬼,你个满嘴跑火车鬼，尽说些没用的废话！
满嘴跑火车鬼,满嘴跑火车鬼，信你个鬼，就知道吹牛！
满嘴跑火车鬼,真是个满嘴跑火车鬼，一点也不靠谱！
满嘴跑火车鬼,满嘴跑火车鬼，就知道骗人，滚开！
满嘴跑火车鬼,这家伙就是个满嘴跑火车鬼，别理他。
满嘴跑火车鬼,满嘴跑火车鬼，一天到晚胡说八道！
满嘴跑火车鬼,你这满嘴跑火车鬼，简直是无耻之尤！
满嘴跑火车鬼,满嘴跑火车鬼，说的比唱的还好听！
满嘴跑火车鬼,又来了个满嘴跑火车鬼，真是烦人！
满嘴跑火车鬼,满嘴跑火车鬼，就知道欺骗别人感情！
伪君子怪,你这个伪君子怪，整天道貌岸然，背地里却干那些龌龊事！
伪君子怪,伪君子怪，你装什么装，谁不知道你是什么货色！
伪君子怪,呸，伪君子怪，你比厕所里的蛆还恶心！
伪君子怪,看看你那副伪君子怪德行，真是让人作呕！
伪君子怪,你就是个彻头彻尾的伪君子怪，虚伪至极！
伪君子怪,伪君子怪，你这种人迟早要遭报应！
伪君子怪,别在那儿装模作样了，伪君子怪，你的真面目早被看穿了！
伪君子怪,我呸，伪君子怪，滚远点！
伪君子怪,你这个伪君子怪，真是让人恨得牙痒痒！
伪君子怪,伪君子怪，你活该倒霉！
八卦婆,你这个八卦婆，整天嚼舌根子，烦不烦啊！
八卦婆,八卦婆，少管闲事，你以为你是谁啊？
八卦婆,真是个八卦婆，什么事都打听，真恶心！
八卦婆,整天当八卦婆，你的生活真没意思。
八卦婆,八卦婆，别再传播那些谣言了！
八卦婆,你这个八卦婆，真让人讨厌！
八卦婆,八卦婆，你以为你很厉害吗？
八卦婆,滚一边去，八卦婆！
八卦婆,别再用你八卦婆的嘴脸看着我了。
八卦婆,这个八卦婆，真是一点隐私都不给人留。
笨驴,你这笨驴，反应真慢！
笨驴,笨驴一样，啥也干不成！
笨驴,真是个笨驴，脑子是不是进水了？
笨驴,你笨驴一样，就知道吃喝拉撒！
笨驴,笨驴！这么简单的问题都不会！
笨驴,你比笨驴还笨！气死我了！
笨驴,笨驴！叫你做事你磨磨唧唧的！
笨驴,这笨驴，一点也不聪明！
笨驴,笨驴！你能不能有点出息？
笨驴,这笨驴，真是让人无语！
笨狗,你这笨狗，脑子是不是进水了？
笨狗,笨狗一样，学什么都学不会！
笨狗,真笨狗，这么简单的事都做不好。
笨狗,你是条笨狗，连路都不会走。
笨狗,笨狗！就知道在那儿傻站着！
笨狗,这笨狗，真是气死我了！
笨狗,笨狗一个，就知道吃喝拉撒睡。
笨狗,笨狗！滚一边去！别烦我！
笨狗,你比笨狗还笨，真是没救了。
笨狗,这笨狗，啥也不懂，还装腔作势。
蠢才,你这蠢才，做事总是这么没脑子！
蠢才,蠢才！你根本不懂我在说什么！
蠢才,真是个蠢才，连这么简单的事都做不好。
蠢才,蠢才！滚一边去，别碍事！
蠢才,看看你干的蠢事，你真是个蠢才！
蠢才,就知道你这种蠢才会犯这种错误。
蠢才,你个蠢才，就知道在这里浪费时间。
蠢才,这么简单的道理你都听不懂，真是个蠢才！
蠢才,蠢材！你的想法简直荒谬至极！
蠢才,别再说了，蠢才，你只会让我更烦躁。
傻驴,你这傻驴，就知道干蠢事！
傻驴,真是个傻驴，笨的要死！
傻驴,傻驴一样，啥也不懂！
傻驴,你比傻驴还傻驴，气死我了！
傻驴,整天就知道吃喝玩乐的傻驴！
傻驴,这么简单的道理都想不明白，真是头傻驴！
傻驴,你个傻驴，就知道添乱！
傻驴,我说你咋这么蠢呢，活脱脱一傻驴！
傻驴,真是个又蠢又懒的傻驴！
傻驴,这傻驴，简直是个人间灾难！
傻狗,你这傻狗，就知道乱叫唤！
傻狗,真是个傻狗，一点用都没有！
傻狗,傻狗，滚一边去！别烦我！
傻狗,你个傻狗，脑子进水了吧？
傻狗,这傻狗，连路都走不好！
傻狗,看这傻狗，真是气人！
傻狗,真是个没用的傻狗！
傻狗,这傻狗，一天到晚就知道吃！
傻狗,你比傻狗还不如！
傻狗,傻狗一样的东西，真让人恶心！
傻瓜蛋,你这傻瓜蛋，整天就知道吃喝玩乐！
傻瓜蛋,真是个傻瓜蛋，一点小事都做不好！
傻瓜蛋,傻瓜蛋，你脑袋是不是进水了？
傻瓜蛋,别再犯傻了，傻瓜蛋！
傻瓜蛋,你个傻瓜蛋，就知道给别人添麻烦！
傻瓜蛋,这么简单的题都做不对，真是个傻瓜蛋！
傻瓜蛋,我说你啊，傻瓜蛋，能不能长点脑子？
傻瓜蛋,你真是个彻头彻尾的傻瓜蛋！
傻瓜蛋,这个傻瓜蛋，做事从来不考虑后果。
傻瓜蛋,哎，碰到这么个傻瓜蛋，真是倒霉！
笨蛋玩意,你这笨蛋玩意儿，就知道添乱！
笨蛋玩意,笨蛋玩意儿，你脑子是不是进水了？
笨蛋玩意,滚开，笨蛋玩意儿，别烦我！
笨蛋玩意,你个笨蛋玩意儿，真是气死我了！
笨蛋玩意,笨蛋玩意儿，你啥时候才能有点出息？
笨蛋玩意,就知道干蠢事，笨蛋玩意儿！
笨蛋玩意,笨蛋玩意儿，你真是个废物！
笨蛋玩意,这么简单的事都做不好，笨蛋玩意儿！
笨蛋玩意,你简直就是个笨蛋玩意儿，无可救药！
笨蛋玩意,笨蛋玩意儿，别以为我不知道你在背后嚼舌根！
呆呆兽,你这呆呆兽，真是笨死了！
呆呆兽,呆呆兽一样，整天就知道傻笑。
呆呆兽,看你那呆呆兽似的表情，真让人恶心！
呆呆兽,你简直就是个呆呆兽，反应迟钝！
呆呆兽,呆呆兽！你脑子是不是进水了？
呆呆兽,这么简单的道理你都懂不了，真像个呆呆兽！
呆呆兽,呆呆兽，滚一边去！别烦我！
呆呆兽,你这呆呆兽，真是个废物！
呆呆兽,呆呆兽！你除了呆还能干嘛？
呆呆兽,真不知道你这种呆呆兽是怎么活到今天的。
呆货,你这呆货，就知道干些没用的蠢事！
呆货,呆货，滚一边去，别碍着我！
呆货,真的是个呆货，一点儿脑子都没有！
呆货,你这呆货，反应这么慢，真让人着急！
呆货,呆货！你脑袋是不是被门夹了？
呆货,这么简单的道理都听不懂，真是个呆货！
呆货,呆货，别装了，我知道你什么德行！
呆货,看你那呆样儿，活脱脱一个呆货！
呆货,真是个无可救药的呆货，气死我了！
呆货,遇到你这么个呆货，真是倒霉透顶了！
笨货,你这笨货，怎么什么都不会？
笨货,笨货，就知道添乱，滚一边去！
笨货,真是个笨货，连这么简单的事都做不好。
笨货,你这笨货，脑子是不是进水了？
笨货,笨货，别在这儿碍手碍脚的了！
笨货,看你笨货的样子，真是让人火大。
笨货,笨货，就知道说大话，一点行动都没有。
笨货,真是个十足的笨货，气死我了！
笨货,你这个笨货，我真是受不了你了！
笨货,笨货，你以为你是谁啊？
滚回你妈肚子里,滚回你妈肚子里，你这废物！
滚回你妈肚子里,滚回你妈肚子里去，别再来烦我！
滚回你妈肚子里,你这垃圾，滚回你妈肚子里去吧！
滚回你妈肚子里,滚回你妈肚子里，没人稀罕你！
滚回你妈肚子里,滚回你妈肚子里，你个蠢货！
滚回你妈肚子里,真是个没用的东西，滚回你妈肚子里！
滚回你妈肚子里,滚回你妈肚子里，别在这儿丢人现眼！
滚回你妈肚子里,滚回你妈肚子里，你活该被讨厌！
滚回你妈肚子里,你这种人渣，滚回你妈肚子里！
滚回你妈肚子里,滚回你妈肚子里，我不想再看到你！
你配吗,你个垃圾，你配吗？滚一边去！
你配吗,你算什么东西，你配吗？真不要脸！
你配吗,就你这德行，你配吗？别做梦了！
你配吗,你也配问这个问题？你配吗？真是可笑！
你配吗,你这种人渣，你配吗？简直令人作呕！
你配吗,凭你也敢这样和我说话？你配吗？
你配吗,你有什么资格？你配吗？给我闭嘴！
你配吗,你以为你是谁啊？你配吗？真是不自量力！
你配吗,瞧你那熊样，你配吗？简直丢人现眼！
你配吗,你这蠢货，你配吗？给我滚！
别丢人了,你别丢人了，赶紧滚吧！
别丢人了,别丢人了，你这样子真恶心！
别丢人了,就你这德行，别丢人了！
别丢人了,你个废物，别丢人了！
别丢人了,别丢人了，回家洗洗睡吧！
别丢人了,看看你那怂样，别丢人了！
别丢人了,真丢人现眼，别丢人了！
别丢人了,你真是个笑话，别丢人了！
别丢人了,别丢人了，你什么都不是！
别丢人了,别丢人了，赶紧找个地缝钻进去！
滚回你坟里,滚回你坟里，臭不要脸的老东西！
滚回你坟里,你这废物，赶紧滚回你坟里去吧！
滚回你坟里,滚回你坟里呆着，别出来丢人现眼！
滚回你坟里,滚回你坟里，别出来碍眼！你这垃圾！
滚回你坟里,滚回你坟里，没人稀罕你！
滚回你坟里,你这老不死，赶紧滚回你坟里！
滚回你坟里,滚回你坟里吧，别在这儿装模作样！
滚回你坟里,滚回你坟里，世界会更美好！
滚回你坟里,你这种人，就应该滚回你坟里去！
滚回你坟里,滚回你坟里，省得出来害人！
死去吧你,去死吧你，你这个没用的废物！
死去吧你,去死吧你，臭不要脸的东西！
死去吧你,你这垃圾，赶紧死去吧你！
死去吧你,去死吧你，我真想弄死你！
死去吧你,去死吧你，你这恶心玩意儿！
死去吧你,去死吧你，别再让我看见你！
死去吧你,滚远点，死去吧你，烦死了！
死去吧你,去死吧你，你这个卑鄙小人！
死去吧你,真想让你死去吧你，气死我了！
死去吧你,去死吧你，一点用都没有！
赶紧爬,你个垃圾赶紧爬，别在这碍眼！
赶紧爬,赶紧爬，滚出我的视线！
赶紧爬,真是个废物，赶紧爬！
赶紧爬,赶紧爬，别在这装模作样！
赶紧爬,赶紧爬，你这种人我见多了！
赶紧爬,这么没用，赶紧爬吧！
赶紧爬,赶紧爬，别耽误老子时间！
赶紧爬,你算什么东西，赶紧爬！
赶紧爬,赶紧爬，别让我再说第二遍！
赶紧爬,赶紧爬，丢人现眼的东西！
嘴臭,你这嘴臭的家伙，说话真难听！
嘴臭,嘴臭的人，一辈子都别想讨人喜欢。
嘴臭,滚一边去，你个嘴臭的垃圾！
嘴臭,整天嘴臭，活该你没人理！
嘴臭,你嘴臭的样子真让人恶心。
嘴臭,真不知道你哪来的脸，嘴臭还这么理直气壮。
嘴臭,你这个人，嘴臭又没脑子。
嘴臭,你嘴臭，影响市容！
嘴臭,跟这种嘴臭的人说话真浪费时间。
嘴臭,真是个嘴臭的疯子！
满嘴喷粪,你个满嘴喷粪的东西，就知道胡说八道！
满嘴喷粪,满嘴喷粪的家伙，你给我闭嘴！
满嘴喷粪,滚！满嘴喷粪，恶心死了！
满嘴喷粪,满嘴喷粪的蠢货，你懂什么？
满嘴喷粪,这家伙满嘴喷粪，真是令人作呕。
满嘴喷粪,满嘴喷粪，就知道造谣生事！
满嘴喷粪,你这个人满嘴喷粪，真没教养！
满嘴喷粪,满嘴喷粪的垃圾，滚出我的视线！
满嘴喷粪,满嘴喷粪，你以为你是谁？
满嘴喷粪,满嘴喷粪的家伙，只会搬弄是非。
你真恶心,你真恶心，滚远点别让我看见你！
你真恶心,你这个人真恶心，说话做事都让人反感！
你真恶心,你真恶心，怎么会有你这种人！
你真恶心,看着你真恶心，赶紧去照照镜子吧！
你真恶心,你这嘴脸真恶心，我真是受够了！
你真恶心,你真恶心，简直就是个垃圾！
你真恶心,你真恶心，浑身都散发着令人作呕的气息！
你真恶心,你这种人真恶心，我不想和你说话！
你真恶心,你真恶心，做人能不能有点底线？
你真恶心,你真恶心，别以为我不知道你在想什么！
你活该单身,你活该单身，一辈子找不到对象！
你活该单身,你活该单身，臭不要脸的！
你活该单身,你活该单身，谁让你这么恶心！
你活该单身,你活该单身，真是个废物！
你活该单身,你活该单身，长得这么丑！
你活该单身,你活该单身，没人喜欢你这种人！
你活该单身,你活该单身，就知道自以为是！
你活该单身,你活该单身，整天就知道玩游戏！
你活该单身,你活该单身，真是个傻逼！
你活该单身,你活该单身，可怜又可悲！
长舌妇怪,你个长舌妇怪，整天嚼舌根子，烦不烦人！
长舌妇怪,长舌妇怪，少管闲事，小心挨揍！
长舌妇怪,真够长舌妇怪的，一天到晚背后说人坏话。
长舌妇怪,你就是个长舌妇怪，到处搬弄是非！
长舌妇怪,长舌妇怪，别以为我不知道你在背后算计我！
长舌妇怪,这种长舌妇怪，谁爱理谁理！
长舌妇怪,长舌妇怪，你的嘴怎么那么臭！
长舌妇怪,去你的，长舌妇怪，少来烦我！
长舌妇怪,长舌妇怪，你以为你是谁啊？
长舌妇怪,长舌妇怪，你这种人迟早要遭报应！
酸葡萄怪,你这酸葡萄怪，真是嫉妒得眼珠子都红了！
酸葡萄怪,酸葡萄怪，整天就知道背后嚼舌根子！
酸葡萄怪,看你那酸葡萄怪的样子，真是让人恶心！
酸葡萄怪,真是个酸葡萄怪，自己不行就嫉妒别人！
酸葡萄怪,失败者就只会酸葡萄怪一样抱怨！
酸葡萄怪,你这酸葡萄怪，只会在这里说风凉话！
酸葡萄怪,酸葡萄怪，你有什么资格指责别人？
酸葡萄怪,别在那里装了，你就是一个酸葡萄怪！
酸葡萄怪,酸葡萄怪的嘴脸，真是让人作呕！
酸葡萄怪,这酸葡萄怪的言论，真是让人无语！
假道学怪,你这假道学怪，装什么清高！
假道学怪,假道学怪一个，道貌岸然，恶心死了！
假道学怪,看你那假道学怪样，真是让人作呕。
